id,predicted
32931879047335602142815671990698948947,81600.1268604905
230483121396274655509988841957998046697,121150.8357464954
315766672381283490639653109260892751611,205934.2628524852
301104161774368724925476221283740970391,63136.19164399455
227510606246395701960366267332503216714,82087.07760951837
228659121972304442863099815886729581779,106723.3135822855
68086809059173658965599732460689150208,222902.62547582365
149581053128777628511664656027161538796,82882.10493290119
66252420228989686258481184814476626799,262657.7221971962
262859967351480229982146627310415934358,133085.35088059673
317829998963593347122303395131613360494,94940.23711338404
24887841704125448157191892411715521315,210834.5623191678
230199425899098091542244974035896211783,94538.50650241494
74011957647759301081569160773746930781,325724.89491383167
144733803448319336946178686862337261379,109332.70267699329
142405383752199423425786993458884627343,101155.86980838967
173324636074769296529189625730653285809,86297.52905982954
155561347177954121142041908188975524664,126295.19843250641
229257356284378921190587377871031567334,67008.36604429877
249214025842220849314985638373204146912,71254.26630249772
83473208885390680674963932777363338591,131426.15228008592
180580369832354477560560602690825188300,71183.53340191171
259490022068441742630539072459542535148,130819.14090413348
120796267956232721185119513957760631683,343567.5770275558
241430542672617103205615601633306372934,329911.39707785536
171977066567630375608946040261692762526,180585.219087809
201914625874463660453645362442088079106,130267.62195484119
84059384063449374632880341259583908854,141403.08051950112
328387208591072585760315241990965355447,256104.52653898898
17154426494022331794126934878064958948,239261.09905236377
192000139416378047888346422176422040661,76491.77127004783
180081646479210699334128198669796160399,311251.1293935869
333919908274208141229966147873771212013,141025.06947359812
313704772228414954684896419439906454998,111082.27419897393
215781134391040786413193932814799270790,82849.99340905296
323576127340260635108064420738794619615,156917.57912734614
21266736316299428255003871822385501006,76606.41030087406
186277892327196401769009247007141845185,264405.31753939576
118653739393882803347822121960128540090,74526.44109186613
178402222675267324741137977644713188119,138642.40018865198
14111625130403982018582213981963028060,286905.8437752631
325687469192316037825715120219693138391,149334.68816807715
338873463459304189674358773507615464140,78632.98603023367
245440709240117885881946071499467553000,144107.03044167295
177917688273646190120585781998870609412,120363.91037191806
307183333739200840624177841605072041043,90163.25336201985
335470794133402209198153397416379022899,137327.7623068445
203204241445015520264242319199812317633,75151.67439962085
134385257647410245621873088337082618012,106263.57956579764
6540687257921476537365937337199234069,265536.34177366097
203239807831030319375520809440266391745,81009.43046848224
39376528018535015868934510381824165952,376303.5801085678
216088076765437530118227326459456970218,90986.12802275672
294256168413360318515649740566516009388,85730.34958672404
249324748703273289890304775287749567094,133305.6872272866
157501721120159053919391416852016284295,122189.27655130962
297125857657343693187052534926914461136,76272.97060170403
87136029063634093621956857943240285302,80668.44153913367
102123055616796056444516517520597098387,106400.30847630816
237512146312820589708317540195709404676,126401.36422882903
30984280450885534059052913279584065254,104095.3917295623
317466905352534178610659571519473694514,266665.70360894507
52865229602472061804485324233666817912,155132.18270078514
86984224502002234419916772572194051581,128525.09616263305
114416682475133609697441993429731470073,54897.653773268365
49500288896238366923661810598993127844,144604.8076137809
15465172849640768327142827133509494439,208478.31172425716
307334256328869249308029400432335737804,94995.27207509201
228144239113577275448986710580982616029,143590.56678394714
287139027642678210570007827534054265052,210268.42325823885
89914442558408418710315807541943703503,188050.49693571456
157724668439282941424079171387574257679,134232.8922497196
210560980823314089239746782467786021918,135008.5541132828
9533463295747584642161614887871041149,88878.82963138894
36155487406786930325759004510880817087,140183.80521219544
234127326236134497876685668798607764717,92275.25845222606
280305492068078804619353598740914253066,90973.56110201168
206680675239217462017215069720218496509,84673.21698001043
338819821210509135508780606674721178321,109451.11506936519
204709679839831821149432932813402540678,230177.7808934408
90875432458421346470025553495778630510,252764.93950212887
275475573967873268188137718480930488822,250234.92061714758
16467710364998450246536251528420949308,80756.94952918359
154737869680607241704521619955620605087,261400.52696015354
275775611271881132098534927222118097805,68255.62735906271
60452051161648408770616607730997043495,88776.83396189696
55573982790391311975887758207573440948,112562.46023999118
253718454255114896228371873750181818324,80932.79007977791
314064790115053828119555179443554195527,218337.836469952
189570492320793832454485868809143337405,176850.9772621935
23825261604921702409641748375342950297,191369.7194165496
202301262511978571352794896695666151810,112893.28218364304
104239568090079872488280748074678202013,272823.20977513137
118155484109908082546418446225943368418,281444.9736559266
255279298803366738058226980815231053100,86156.09965407726
205713080891740291665828451730565250400,78352.54770258744
271567936429803209749917402080660109484,93556.87185703614
83500313040262972087502975096864972395,261132.00717759048
199825580750147224320742424928048221511,121183.74419384218
35503660709160520879029443480036147850,163558.21656986634
136744533749502088151319862288356809373,72451.4896840459
14646148787543855550889731877407837757,348564.2383933689
175456875639756620367724513315924621300,87957.38731141569
171887264709983159676256955690666649895,69909.89296176865
5575201071375003157687971982995539245,321305.4680707877
11124399571277862461246801293141325136,395093.21909648814
278012921215945326618316328031414262851,325612.403526595
302695598952433192347337048974293502177,89767.87634616731
253179630755522290489067862817016603658,129936.5591542429
107540865078806037752380310797439708594,123343.11868823342
202747226890809260721851930190733529606,158464.6688009821
198478944601280023843585927406172044192,101438.4103582162
286842543879735416835221285521231976811,70309.16434638611
143789229725002136498207123538125838974,171728.11553842356
123838437268533573587350797170799646707,76081.2427056164
165334355852046750199663818885453553125,212399.3700571197
164847888876547845123316770012937374547,89213.98579233012
101135033363139067389828698436653266246,116406.3783051538
141374361982310778378841790263765631649,58247.65435442951
51501364974414551550325981205185510805,72638.00177567407
333098681727869732356509759583146783243,79226.39307336899
80234378433697420595695125518109986563,79406.02449369009
297673004618655036199009294723374585563,205181.99345597377
204724813217968425232608712280389418541,106981.1970776456
164732854026285442006125485235942552321,133834.97064053692
125195180397772507627695240202467616668,53269.80784819677
281257928188831742236443910034481673827,128394.9425445443
72760201997291128414816024649253969344,337614.6371783087
144585264635919229685952729581604945954,135450.3950275055
109409243019479710215976616629206450313,135916.52069314753
66976033741316305775253961608283832449,61011.389654552666
115854473798371071480763488769637364279,355799.75700614136
232720943751601322133996644526033346639,136259.65585950078
189571065590119531459030372972988857152,265569.6570365726
278830396664534453595290082331423099313,69851.91404818594
300984310880819626428136259167264912275,177356.19544455345
173248095429072161014036748849902411499,180651.09018336498
129039911398138055955082870056864208585,118990.69279359223
146454092270544064133929926301811629242,105869.54591165295
129592620248405902350506193046355842071,102593.41061256145
188552232778524889431723723986535909404,55794.470230594365
68738777473678077230673408625002210423,171916.1450902083
143650065470937114392016771268791037586,72286.23582934996
217143375116427375702730221309107403659,71236.50310026054
285857547045199800914494123990612675859,70316.34160163891
135307513104369620859454296925004799348,123064.67455854156
2903351729996390981740848403629759694,77880.90091155408
296017386177026941245492297942507209980,355363.6448246228
44792053188804682010358556072934285054,141597.13327313933
249680012909723910609278828815276571304,230368.42863172854
188132402142981885165263956858864369324,95554.23944898165
243258499219043077613643874357523126764,120076.98235352922
297502384825462058870825265698631506218,290450.5328540917
20484051710416552458362127419414396483,186462.87819259646
253948032676146630057917662989603693686,107524.40617326985
98200588353689152620727029014419954738,90001.44331207349
14122791477208854429014550356804400039,84075.86206261435
208598248089930680140265319653144824605,74733.06989726306
298475622302531653739931464689317637382,229381.4394087053
2588788666534418410890966725724910669,89964.227580705
9712628666051113562075298365964280298,115408.92552388027
42967026650221222538416328816510604054,100140.8554936872
331810071519527017054662796283672827753,218491.0115788032
285315356430762147444442091168700561658,107917.48835141952
147573383959504740059941130006954501777,83297.24092529056
173651776695050274824006374512756309389,225636.97607329526
22835259108646484176565108425554436078,85716.71156213392
163335522228145786871413464789921268309,153362.1659725471
79580864837697488703994857109875663787,99986.89841096311
163127155367196180506199396832607404204,232820.26663117908
82699271274473815957784110120006001949,79584.86617081026
119898092235710363179284535290646251139,128102.6657482491
68120108316829053172179957063351984376,217812.0819191755
54499599180823728159929121859469171058,130054.70317856412
63151179630102261748377560506608730501,151200.44056741687
145333654310498724413243546511454058666,92538.78058107902
336202983245746974226373123199424097932,377088.5741388897
80276587309374821603900109141230287582,50754.85115268835
211510309891117464265129987388111667353,131249.0564338067
78028571701435535429546616699600331359,259919.6440426911
113813549074392740531940720784724859923,105737.09210057129
4297685766429111946834915150390189282,124685.7977452172
23624265453284569334580840870468227772,51834.75881309339
40400071986899913450748881177856040087,151393.12990286353
90589443095105813267320082593691880299,54572.14163267148
64930320159540942897278013024377003786,139736.24853457505
319957631812806416896645654922579978210,147645.34720651552
185473026310374331228749448739740100876,107582.9960418195
291324486703807995327553620926461671907,248532.28689055747
252398412139115738462469940945037485073,125280.26119875489
161513792123050520899783414867921277743,60508.58731346637
133941859718052376156303456844748611253,73437.47014133647
236698763821887412316107271979375660314,125926.00596500782
220897024275644074828713990540418001480,90138.66969745816
125219498777135759021804991213472079499,82440.52031593528
225236262665838913695842569911381819725,63751.56994102914
102867026959240407948863384849717666215,329261.91469061305
334671611250424983149953582105157578426,83178.88857662896
202238857962075377193838528819386294360,72064.62273633164
294826381461538815116698354410337718266,80097.05995658114
134053582412896256417478477747987287732,75644.81859964391
69566145365553240194649203258354537667,98971.30997083367
150522366131828823598206712951808461386,71259.8269633581
72250783403620887886049259732989465968,80322.16174686106
149743770509507373061143632577402033728,70679.17850323285
96337196940644833794308798210198091549,242836.23332387823
31248253943168014374462287394366437933,127909.27151618322
23539713890923689632095795947345883697,78387.28097004879
119322438176104956226268695372268675189,80053.67666068542
160148422500349597297641255927779145208,273342.3460067791
261523753462729151781825862367880716795,75877.70753057653
128976127984583243513716114394905806987,120484.04491029054
233048716786272920943060104472101528648,91985.31921161187
226725547755504887141429761436521674936,105058.57653228083
37652492323093015957225863667113657025,126388.79116986856
208214939247030690269364941652277831787,225478.026535375
241049905561862937130737499035170116056,179840.65228689933
309355085650997328553497310476053555098,158049.3452349175
210728588879522143994459928496984844980,106659.38757984249
251083960652402088314844346716818748512,73331.89307752643
32588674554020939958007130552937642615,76345.26223893854
186179222591093597850855476680900540010,216138.53696834657
27856973194359145454264272031826593500,99118.20225422746
329445361760243842983634726634422777697,186761.0894994248
60285670268150123009417941193032412545,105901.81121267582
239904779609265423768652807122712092991,214427.32963087718
231650690900163478605841528958264128339,119300.58436966542
321482777312909765714981366332440515385,88974.30436115028
90621921514849077206690405468877758127,85979.19593272194
276639800720598623152441995708769505799,108630.0170105698
35599638399921433618138546235782154856,126758.35789633634
272428218641207652787244740019919302305,173083.7992422118
279109446575198515639225706796741027578,92980.5256039201
321479234739908702289078207762751987253,131972.8304465101
174226979497698774600206385080890750393,94335.43480446801
172437796940895194616424248937567297033,130229.76397818454
282030584629451581278202376721710140253,79679.7848624608
82428450005224601160890646842224934962,103845.46085892941
61024120410364780648670176969791841597,60276.696746332454
96433814024280757107003356846278915942,369239.75635450485
31246285850180460465016063464660475349,144261.62871953694
245585367744756540172202614617202064353,149462.15464830503
334096094956643999902665108397890687915,232471.1726335183
306266746511331768733272013281118295466,82738.31740798484
251860337105667763925066449012204406156,54445.63802195895
251653768642785546864541895217336209511,189069.62670070137
291620155159733413978494988074847918877,132815.71893705212
327080493597510383304380083829027279620,72883.02580211495
244422386314672151923814279993057016197,72564.18469157937
170462664291315293128991148401721771893,137412.7696488106
257989218701519970657409064642825336761,110513.78255944284
331374419574041081900320833387314971312,80926.87679819066
23073044984134910223233700611528674857,148604.10895983328
42997397897279951237916754310773533848,124645.96279948771
63298095955990174110679892898906751162,81402.24751529735
297497593148569665484188355438474127610,116830.48046015587
322861063233554373348361057314083231866,71888.25431576473
48527108152221097263004277032742101901,220834.1779833379
75117505424078084191042295334377867157,77314.80238555204
116018537774967638136657499654347725670,128303.58346767162
135383065058255621626762415910044371310,270816.880485524
47574077580288490919190048199821943843,147226.7327978266
6459793829982592475621262167303176441,88820.26115856676
95106860532472896539899332617165990206,77274.94368584528
28782640768709979411527357307827215206,74254.97632144694
262977950922453685910476157547202117178,232716.57523221255
174071088075748030245400208914439434569,315520.6515357718
124671737261089704157954636996271464368,285411.9591192315
269337118762467309308463785279520896705,193278.2792662746
209259198101109684380882037267825895191,56299.33653014476
139370578642362418059309898482433877864,66634.45125588532
28994136543280939635253308565413799637,107480.7168275174
293258297621810430619050641692062405291,90058.56434343815
272381528732508241840132189183229013633,357672.99008122843
307874037903053987384098599658954960403,169490.32535742575
114021850146525252940099530982196156899,160555.93473590238
85435999546019100641741099476461592814,141004.18860754874
103119620189893041936528088174707335721,323572.54988171835
314561543389180668998532834943265131600,139601.69836029006
239141765600935393217628201889053036054,155559.03143627918
76697964033457283201307050020873621097,127637.94747683649
131551992554677248780326195041999521641,184268.6345925356
198837458199740351146789848033075668948,94590.19315478142
159709089640309121793209096188059608454,154875.2263792781
240435520661011051559441709781667984799,112618.30827498375
23716439816665350271030334842843532806,89619.95189562585
197440825275921787996050910581003183399,68181.0649837871
180745679040798042111497260945986779480,130456.2241190076
119990119986468488812276117215201680242,132907.25816584833
6945802264217055818092053196773826385,87120.28244551763
63104735371462773681687091469410802663,86662.05001882857
268014220097092881785502328357683444201,112977.91170223035
8201931349127617775359419030543521126,91130.24572428095
293424115049060887892633269783012383044,85665.98548866849
197527187648268149802247209693405400409,132879.81543616907
241005170925789036667791898595595904503,91029.59629558373
247539232104409163657861640451876304710,125665.76881269654
202615412439834095586482453962687156511,217703.95528910856
164465677939480316050438667344105947900,147672.85312808157
313502068069833992081242489791425031266,75581.99316009498
235768787164618217165155438262046263692,110778.9599602352
55482365971527415759968201272640894504,112715.65997629808
274510050161826866069319990064565352379,252583.10185791136
262354354853492426548394391999577075965,61325.01870054421
225178758495725232781682742284966795979,182277.00874857893
204835397801258708635166012232206159069,50738.09792461344
120967717512667959337579062496782760110,129564.590065708
172353782416662670206836966071405640207,74043.42842652183
93664377973271838839872435717131202372,159783.92612117133
336962307751087384360720729772151938674,237482.22706103203
187613432585728730467042277361250283606,150442.00961153387
296796692720149849099945091958444423201,73311.3173638578
296694309736193534514080707751418764951,66396.9697698759
5831364671951890472547869995277254299,80927.87505456219
93913047554725302387672925099981219688,104433.40068268747
77193727270470647613941630346905657311,115993.3992270004
93244863950305285144596145833484120288,75646.71050374559
145627501098448461286251287367478324636,89698.80845455572
276147028044265022870578596152793055114,301342.5853637099
101810035134786842992753455846496289258,124825.11418609736
323649586881187815567646172577411910445,116351.09102151307
173259610703588301741742956959056249895,123896.05042900308
210905950392861096479052960836081656317,65731.24464574635
128123573544090055831088190798031307459,106168.93950132778
55331053745102355983166789843999492215,81446.45213770367
48924668154930834035890216021535860354,217546.6214932855
14607365457941867148801170049009692501,139951.6912439643
167709308386275857976247794371249982492,77624.75097796711
317149933610832227902185030471313787327,160898.91754902637
111873775427756287979226848974192301259,128260.71951256253
21732850300051998297432811644962009424,211651.04536386864
179559082498078581615567026913696075672,226046.37785431967
256602505649871276722662307659510294211,86004.92468288788
22837704223911865020431001608491555752,200932.32202580423
153159405405938019793662006311248601879,252435.90861753706
68046588578452589891125601598293455313,131446.00427359846
90733476337379567597363786612760856032,128080.2876337611
74829755756627131841443634317001341736,83399.75149700497
113699792614803396920615618241540403401,165692.5143543652
30936748530163120286385641811335600461,113315.35173054642
286718433484587099650313690594810283594,139050.39578022234
53040905238521430480941937930371515428,301342.5853637099
227799093612016492473942204223898916300,123264.32163675266
105984803437282127547981289078723527950,101204.83619993778
136216515618315479760141515440713508817,85647.08051920534
313923828364562409583774076139412029011,137227.53377038313
256535569668688044055657155972002367305,88541.51322224428
161276830978411174065922231037346740601,70592.64810683813
193023133616328233897351538456231158090,255349.29724667768
4512377955309037570718946592053675659,134211.18641233817
241451673262290873796345276645171664574,128234.79772811278
333137917729421843565229448550132743099,88416.56044455688
1221041602141664073474928881033556208,90865.55597684719
17693043260028121027089293608575874719,92883.14778545374
233874613249501726158359004825126672717,80825.74866036582
29423918183434242527795245203965210040,120601.21547726092
123067147644698118361563184329144169322,214077.74833249763
67576390047220591927881908117280881658,158571.74004961734
336003013146988853800784692458907554574,100350.36456194494
70951099996019165330364593572305503956,183855.6566413178
151224142156186274037047186842294495829,119955.79094841552
146803890080797364411341022309509510264,128230.34527402213
25487128775669594102704570724088844680,142236.71926177014
306159349104268798007063272844916813953,64800.72710529331
233291875187806547977182734749322121862,205374.45524755755
103649543423223076863255553023531795834,75678.70833291588
270419948556221225284557703914504804773,104350.74641628395
230242894518258571172529839682883252730,90682.73127324716
319099264280577149828280051496192787761,80600.16322989193
146492844261498105735420560399358236019,65806.64649983901
163251387522305411570093471177086938140,88794.82410159711
25300857819109779184345067172438647882,110323.21622206667
55633187676924862681300840783529537689,161567.098143227
49199423497082223217556870394814374486,62030.17972182229
232357932937097041210389446840660380427,68165.11538970159
179483086047331285983377132760211350903,254627.23113436223
29373031418043196892692294558664390417,147605.7628749694
107534969967686423893345820589020535183,84729.66113584841
120571815096626943750133056908936948271,85368.65548583193
7421158607189639371215373350674206761,149997.65184035758
238931719318297330950784975087797919596,87104.83874908475
202740346843306123820415199475859312431,140493.2582281343
16689349456841037733448425087673613313,172660.58580086636
148012297211569996918246033270198429904,79739.28718494615
128134122255386696428544882265409106446,201923.1351457812
184011296344462591085710616872611436235,120629.48253601365
169465487970916295739813846274011675806,216068.0988737669
130361622420383463631320628394717003594,128852.21658385672
331939185720524013599255400570283504929,169119.87040813116
87569485918088662283183271922738488516,181768.4807052631
230770798992268501450776463003194639732,356867.24768005236
267366593531094671806032177970423243545,58178.638918666475
266968967193173347503176998725646076891,87507.32682604447
167826333249432716075387587663476830642,85771.33344817306
108079317452072310552947425358187509795,104068.25751595525
9168411426075452458185969563102169587,119381.81879093574
220379336042208157890174508853219985932,89313.28993892556
85409792209302072958295631370822171481,146494.30591759027
108315930477246960256898885070132765549,172764.03286298868
138178784399745546903000249739742628317,83512.74965895838
109448753225848176241892743310724339979,134325.059760108
48101656465622908930780775584338307218,354044.8762922338
112833514130234775896592581776665798909,111064.7174896225
9384820527271037871381619236739389861,175401.8360669493
312987999748196768585101910704287518542,123386.24689094882
283651273349744897088542597613004918027,112847.53801595766
191707011347213468997511459845389328772,135200.5740553703
106126552952767148144530241726666260248,130229.76397818454
262257703451875066796956509815234366525,202585.31784206588
255899024359694569239113092815148643067,95932.32456045393
114163801675410359107519624300502244902,103312.2194119243
301845691767161820288502742698662503795,131663.5182767543
92399079994829498252553662280447550917,128156.41705606431
158804745485988047989860050863828343572,82247.55967688153
318699126633889037088666172336291942624,280256.8108043667
297113933456367162152615096919381931216,171101.74095256272
200474866821927106545646287488808154750,90101.82065678884
223364885293845944023077962389108782322,199677.60547689287
324259604829407840034702555074969608284,93158.70593829473
304251078569827531719315443927824180532,134748.59929223507
85937733805633898752021913054308068083,173079.782969703
108988859207308663542987611483639159746,207372.77677537524
47848824771395338822774077770152379022,81445.49404994129
262530606945227352928297373721306909095,348042.04701550084
85655886151670580390594330040409894715,123580.35004592667
298184819601131827432255644952446151139,273967.42090963153
95408789758622402538585804660216291413,113076.96036275398
122922019966644222202211091240044218095,79107.31432786683
6183578569648095484412718463440995947,65601.48905111526
274289386281548429745922021350086948492,141293.29507095146
34726844729402804128730979944393175105,182416.98571947304
84586487247906666871938532911179156985,211977.79725284473
120720460409397920123702648540262031826,90463.93337384667
177428445547268755903878606004149437457,66754.00592691368
115727112823962086715150476270670577224,113045.34856076282
339528554109159399082023803339182894416,150803.44295333265
112278505536089834610003192301155278804,56038.55749150831
150655854973961180217246925576293399359,74395.83174431208
205140978981549998314456055277617950113,271731.9264068375
222242097176001330821166420256776320110,194660.2771882705
185476235461315152883459846018078939215,139190.05350348674
24794255420283459042556305910004824666,298772.4031314525
170386853337925700376054620257950480449,106914.69806132244
89599337796887808678188089542023955663,118749.25239068805
132628385969591720084437515617436345258,109671.1445137861
209256260831814267858812755372744724120,120018.63878109334
299146289036887060771322345088475321603,356260.40418414085
92140014150081803186089534965577345234,271463.57101439877
226355025621852547584556966612186353329,101727.91173923394
111623792219171615574882803767741582070,136683.29381227857
117251161372699306098820073617300301321,89907.68540131804
162614583266159708266060544483628565702,99871.8296582857
18256075536139580588971282656211823044,93252.51340288398
62654592931377320017541022105734341203,307407.0210958747
134202830665590339886104045100211910585,316547.50235261256
21466350819012893278873017601774573473,82894.64586899691
197898324935814690760476782890500989679,148334.97408459458
218822826497051928064213202937899447261,81802.10315531731
192658336119531627258676196031085516123,101640.98309705508
223774110559714138774010498697179442824,93772.85730864012
15249136929818490067287455981620239864,138458.821371031
130656210153993294370526814910713193064,75764.56629949136
166391612744862182994035048026354720642,139404.68055151188
280509122589601939716717203643713325254,87062.41691377069
50223846429254930232117360429159322266,186176.2331066771
43925799629666704047178916587341580228,133190.47833860668
337502497904050294645895317224982883125,59321.6970063683
288295058279943284835951085101241297491,133335.83865754385
280534277282576185484996327752707755697,89522.5845216854
258119514855432888420937880472534243207,79178.40305407069
9772834812601520113189408874212276295,196057.08914206637
66220066710315663565407281725948002612,232828.47641730108
110727436952411206226008905770428374199,136547.10842854946
327459637510857203580281319398736411093,244667.17925751203
180902441541917081439197762689970056157,140285.5170871025
195646360202006788061140201502351849360,96501.77681737428
10984307821242410646630392008348020221,152385.13069641538
76885141875662922763960223233735311473,84688.67307957688
76761833385223063046137359308466820085,80620.54914750528
262777752576421472839978739018662329400,75345.12639666419
107836276518637544399059825615432470967,86373.95249116438
164706530572775337339120928635583108171,132425.05601959163
145636524351214153172239589036091641135,165344.26000462903
90011607384155384770064092836449507905,90524.33062625531
32013060510255531241399955107528297204,95193.38893248407
58132250069377287141439325366186131348,87684.7289738541
260299131919780391821764897939650436269,281358.81957145804
184335110908305304561788893627314383822,85405.78932861463
285609111316912174215182551382226425438,84127.5318968734
251285943387521253992985543292401960687,201845.543009348
302864442564466057520822338223671948348,112435.14662187223
210195564817765968289490858267398111800,147861.8331789259
176242774880698206057229450897907718536,78897.0855012632
305349260229463248624223244096533976565,138209.96795051044
306130767528755227925470070566059891463,233250.4957681562
64758506056774013252785672377511544866,57571.56072536638
126257881433965685496756133890598020862,91204.99665340126
45550438404830077352673835502361099690,146833.53236267893
289636635413122103808404958199468056778,151128.7294107245
231679144052465154412903539745619452492,54074.49862525493
191391336220553970914055796477701508997,83536.0491741488
336903809994643761465525983359177296392,79280.54266890409
40436827956495426778336635685792858652,79552.91731314786
210353392882468865098074135417735838141,167060.4977797904
208927952017920785992992655794401270489,78884.68595807679
68228648817480960632243362783861146900,142079.96097782446
307747602889219211610957180991715895216,287831.3205231429
8375557495036358634111445312703241505,90482.13938668379
166716319611153469610934888302823774467,142841.94312841486
120656670300819127990639685601218036143,131616.22060733257
88908252589658796568084855522623433205,131446.00427359846
262495862260503272478342633552949722457,112535.75207722893
312015766270400598356098587631288926820,92787.55627696349
119763057072017066159608766082934076498,136351.03471439963
25690640011138977899183262845290313134,108625.60622200716
192828079702959759018822330963789483677,110765.5739811188
140625652985486528477451563589449043401,86511.59960943254
16624156396811961478050606735457627266,228382.7865588007
21613869578512592717518284113045621238,184269.57803175572
243551972103953672143846431985519760754,85629.70791530315
293740708241318791669353330470080169142,315415.18436413945
181600626434117988358546010762037198555,184123.67166331678
190489145631771051882253257791214845124,116620.88144131251
259736333159798382669871155120834163759,132257.50527287755
186588760731007689458335177302459975710,193826.50152449156
24260661938461244929865469137377193366,74671.14853116976
205930353514314629250640208542184640324,177352.64876526457
241181928168075807325772631323399010512,383648.3120160316
98698055209715855597433139576602947875,128214.73669178119
126252611180659645699525588106032964204,66489.18609360188
269167468196146757335446717604343242917,155063.4588183852
267527403562136683844202786804414467738,294814.9048486785
300793628976504709458030764561228475482,103118.45285163383
75389753874545168689507080802929900647,123568.90018579309
135851566225364566546612559761012478373,180796.31177221955
268830704055098708319094509981463638083,69174.97844704514
136623509624011484546741952752293081148,94455.07618145847
237309455263492788144133810655915453947,197057.52396117232
123409373992677055364445316892452847513,92221.66179868225
314238367306004697407333679394517841792,73283.20031302507
314950546563098001766558340419152432651,82880.49705896748
218742797854613440992563038162888036227,215216.23472902484
